Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
123,Entry long,2025-09-02 02:15,Long trade,45470,1,227350,-230,-0.10,180,0.08,-230,-0.10,6710,0.01
124,Exit long,2025-09-05 07:00,Exit Long,45589,1,228190,-245,-0.11,35,0.02,-245,-0.11,6465,0.01
124,Entry long,2025-09-05 06:45,Long trade,45638,1,228190,-245,-0.11,35,0.02,-245,-0.11,6465,0.01
125,Exit long,2025-09-05 08:00,Exit Long,45707,1,228290,245,0.11,245,0.11,-75,-0.03,6710,0.01
125,Entry long,2025-09-05 07:45,Long trade,45658,1,228290,245,0.11,245,0.11,-75,-0.03,6710,0.01
126,Exit short,2025-09-08 07:00,Exit Short,45481,1,227640,235,0.10,235,0.10,-145,-0.06,6945,0.01
126,Entry short,2025-09-08 03:00,Short trade,45528,1,227640,235,0.10,235,0.10,-145,-0.06,6945,0.01
127,Exit short,2025-09-09 02:45,Exit Short,45608,1,228270,230,0.10,230,0.10,-60,-0.03,7175,0.01
127,Entry short,2025-09-09 02:30,Short trade,45654,1,228270,230,0.10,230,0.10,-60,-0.03,7175,0.01
128,Exit short,2025-09-10 08:15,Close entry(s) order Short trade,45760,1,228850,50,0.02,180,0.08,-25,-0.01,7225,0.01
128,Entry short,2025-09-10 07:45,Short trade,45770,1,228850,50,0.02,180,0.08,-25,-0.01,7225,0.01
129,Exit short,2025-09-11 07:30,Exit Short,45579,1,228135,240,0.11,240,0.11,-250,-0.11,7465,0.01
129,Entry short,2025-09-11 05:15,Short trade,45627,1,228135,240,0.11,240,0.11,-250,-0.11,7465,0.01
130,Exit short,2025-09-15 03:00,Exit Short,45865,1,229575,250,0.11,250,0.11,-125,-0.05,7715,0.01
130,Entry short,2025-09-15 02:45,Short trade,45915,1,229575,250,0.11,250,0.11,-125,-0.05,7715,0.01
131,Exit short,2025-09-15 08:15,Close entry(s) order Short trade,45950,1,229755,5,0.00,195,0.08,-110,-0.05,7720,0.01
131,Entry short,2025-09-15 04:00,Short trade,45951,1,229755,5,0.00,195,0.08,-110,-0.05,7720,0.01
