Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
61,Entry long,2025-06-17 18:45,Long trade,6023.75,7,210831.25,437.5,0.21,437.5,0.21,-218.75,-0.10,5600,0.01
62,Exit long,2025-06-18 23:00,Exit Long,6023.25,7,210393.75,420,0.20,420,0.20,-43.75,-0.02,6020,0.01
62,Entry long,2025-06-18 21:45,Long trade,6011.25,7,210393.75,420,0.20,420,0.20,-43.75,-0.02,6020,0.01
63,Exit long,2025-06-19 05:00,Exit Long,6011.75,7,209973.75,437.5,0.21,437.5,0.21,-8.75,0.00,6457.5,0.01
63,Entry long,2025-06-19 04:00,Long trade,5999.25,7,209973.75,437.5,0.21,437.5,0.21,-8.75,0.00,6457.5,0.01
64,Exit short,2025-06-23 04:15,Close entry(s) order Short trade,6033.5,7,210805,-367.5,-0.17,350,0.17,-577.5,-0.27,6090,0.01
64,Entry short,2025-06-23 03:15,Short trade,6023,7,210805,-367.5,-0.17,350,0.17,-577.5,-0.27,6090,0.01
65,Exit short,2025-06-23 19:15,Close entry(s) order Short trade,6106.25,7,213395,-323.75,-0.15,122.5,0.06,-367.5,-0.17,5766.25,0.01
65,Entry short,2025-06-23 18:45,Short trade,6097,7,213395,-323.75,-0.15,122.5,0.06,-367.5,-0.17,5766.25,0.01
66,Exit short,2025-06-26 04:30,Close entry(s) order Short trade,6168.5,7,215556.25,-341.25,-0.16,8.75,0.00,-420,-0.19,5425,0.01
66,Entry short,2025-06-26 02:45,Short trade,6158.75,7,215556.25,-341.25,-0.16,8.75,0.00,-420,-0.19,5425,0.01
67,Exit short,2025-06-27 10:15,Close entry(s) order Short trade,6225.75,7,217481.25,-420,-0.19,411.25,0.19,-568.75,-0.26,5005,0.01
67,Entry short,2025-06-27 02:45,Short trade,6213.75,7,217481.25,-420,-0.19,411.25,0.19,-568.75,-0.26,5005,0.01
68,Exit long,2025-07-04 04:00,Close entry(s) order Long trade,6290.5,7,220447.5,-280,-0.13,52.5,0.02,-297.5,-0.13,4725,0.00
