Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
35,Exit short,2025-04-09 20:15,Exit Short,19252.25,6,231435,408,0.18,408,0.18,-162,-0.07,3108,0.00
35,Entry short,2025-04-09 20:15,Short trade,19286.25,6,231435,408,0.18,408,0.18,-162,-0.07,3108,0.00
36,Exit short,2025-04-09 20:30,Exit Short,19205.25,6,230880,417,0.18,417,0.18,-42,-0.02,3525,0.00
36,Entry short,2025-04-09 20:30,Short trade,19240,6,230880,417,0.18,417,0.18,-42,-0.02,3525,0.00
37,Exit short,2025-04-09 21:00,Exit Short,19253,6,230184,-852,-0.37,342,0.15,-852,-0.37,2673,0.00
37,Entry short,2025-04-09 20:45,Short trade,19182,6,230184,-852,-0.37,342,0.15,-852,-0.37,2673,0.00
38,Exit short,2025-04-09 21:15,Exit Short,19143.75,6,230142,417,0.18,417,0.18,-318,-0.14,3090,0.00
38,Entry short,2025-04-09 21:15,Short trade,19178.5,6,230142,417,0.18,417,0.18,-318,-0.14,3090,0.00
39,Exit short,2025-04-09 23:00,Exit Short,19088,6,229476,420,0.18,420,0.18,-771,-0.34,3510,0.00
39,Entry short,2025-04-09 21:30,Short trade,19123,6,229476,420,0.18,420,0.18,-771,-0.34,3510,0.00
40,Exit long,2025-04-10 19:00,Close entry(s) order Long trade,18526.25,6,222960,-645,-0.29,222,0.10,-723,-0.32,2865,0.00
40,Entry long,2025-04-10 18:45,Long trade,18580,6,222960,-645,-0.29,222,0.10,-723,-0.32,2865,0.00
41,Exit long,2025-04-14 21:15,Exit Long,18948.75,6,226977,408,0.18,408,0.18,-231,-0.10,3273,0.00
41,Entry long,2025-04-14 20:30,Long trade,18914.75,6,226977,408,0.18,408,0.18,-231,-0.10,3273,0.00
42,Exit long,2025-04-15 03:00,Exit Long,18955.75,6,227064,405,0.18,405,0.18,-738,-0.33,3678,0.00
42,Entry long,2025-04-14 21:30,Long trade,18922,6,227064,405,0.18,405,0.18,-738,-0.33,3678,0.00
43,Exit long,2025-04-16 20:00,Exit Long,18443.25,6,220917,402,0.18,402,0.18,-765,-0.35,4080,0.00
43,Entry long,2025-04-16 18:45,Long trade,18409.75,6,220917,402,0.18,402,0.18,-765,-0.35,4080,0.00
