Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
480,Exit long,2026-02-16 03:00,Exit Long,6874.5,1,343550,175,0.05,175,0.05,-212.5,-0.06,12087.5,0.01
480,Entry long,2026-02-16 03:00,Long trade,6871,1,343550,175,0.05,175,0.05,-212.5,-0.06,12087.5,0.01
481,Exit long,2026-02-16 03:45,Exit Long,6876,1,343600,200,0.06,200,0.06,-200,-0.06,12287.5,0.01
481,Entry long,2026-02-16 03:30,Long trade,6872,1,343600,200,0.06,200,0.06,-200,-0.06,12287.5,0.01
482,Exit long,2026-02-17 03:45,Exit Long,6835,1,341587.5,162.5,0.05,162.5,0.05,-125,-0.04,12450,0.01
482,Entry long,2026-02-17 03:45,Long trade,6831.75,1,341587.5,162.5,0.05,162.5,0.05,-125,-0.04,12450,0.01
483,Exit long,2026-02-17 11:45,Exit Long,6856,1,342612.5,187.5,0.05,187.5,0.05,-137.5,-0.04,12637.5,0.01
483,Entry long,2026-02-17 11:45,Long trade,6852.25,1,342612.5,187.5,0.05,187.5,0.05,-137.5,-0.04,12637.5,0.01
484,Exit long,2026-02-17 12:00,Exit Long,6851.5,1,342925,-350,-0.10,62.5,0.02,-350,-0.10,12287.5,0.01
484,Entry long,2026-02-17 12:00,Long trade,6858.5,1,342925,-350,-0.10,62.5,0.02,-350,-0.10,12287.5,0.01
485,Exit long,2026-02-18 03:15,Exit Long,6887.5,1,344200,175,0.05,175,0.05,-12.5,0.00,12462.5,0.01
485,Entry long,2026-02-18 03:15,Long trade,6884,1,344200,175,0.05,175,0.05,-12.5,0.00,12462.5,0.01
486,Exit long,2026-02-18 05:00,Exit Long,6899.75,1,344800,187.5,0.05,187.5,0.05,-37.5,-0.01,12650,0.01
486,Entry long,2026-02-18 05:00,Long trade,6896,1,344800,187.5,0.05,187.5,0.05,-37.5,-0.01,12650,0.01
487,Exit short,2026-02-19 04:15,Exit Short,6888,1,344587.5,187.5,0.05,187.5,0.05,-187.5,-0.05,12837.5,0.01
487,Entry short,2026-02-19 04:00,Short trade,6891.75,1,344587.5,187.5,0.05,187.5,0.05,-187.5,-0.05,12837.5,0.01
