Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
139,Exit long,2025-10-07 07:15,Close entry(s) order Long trade,6786.75,10,338800,537.5,0.16,675,0.20,-100,-0.03,11775,0.01
139,Entry long,2025-10-07 04:30,Long trade,6776,10,338800,537.5,0.16,675,0.20,-100,-0.03,11775,0.01
140,Exit long,2025-10-08 07:15,Close entry(s) order Long trade,6774,10,338025,675,0.20,787.5,0.23,-25,-0.01,12450,0.01
140,Entry long,2025-10-08 02:45,Long trade,6760.5,10,338025,675,0.20,787.5,0.23,-25,-0.01,12450,0.01
141,Exit long,2025-10-10 07:15,Close entry(s) order Long trade,6784.5,10,338937.5,287.5,0.08,337.5,0.10,-312.5,-0.09,12737.5,0.01
141,Entry long,2025-10-10 05:45,Long trade,6778.75,10,338937.5,287.5,0.08,337.5,0.10,-312.5,-0.09,12737.5,0.01
142,Exit short,2025-10-13 07:00,Exit Short,6662.5,10,334350,1225,0.37,1225,0.37,-962.5,-0.29,13962.5,0.01
142,Entry short,2025-10-13 03:00,Short trade,6687,10,334350,1225,0.37,1225,0.37,-962.5,-0.29,13962.5,0.01
143,Exit long,2025-10-14 07:15,Close entry(s) order Long trade,6628.5,10,332200,-775,-0.23,412.5,0.12,-1937.5,-0.58,13187.5,0.01
143,Entry long,2025-10-14 02:45,Long trade,6644,10,332200,-775,-0.23,412.5,0.12,-1937.5,-0.58,13187.5,0.01
144,Exit short,2025-10-15 07:15,Close entry(s) order Short trade,6728.5,10,335662.5,-762.5,-0.23,212.5,0.06,-900,-0.27,12425,0.01
144,Entry short,2025-10-15 02:45,Short trade,6713.25,10,335662.5,-762.5,-0.23,212.5,0.06,-900,-0.27,12425,0.01
145,Exit short,2025-10-16 07:15,Close entry(s) order Short trade,6740.5,10,336312.5,-712.5,-0.21,412.5,0.12,-862.5,-0.26,11712.5,0.01
