Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
304,Exit short,2025-07-03 09:15,Close entry(s) order Short trade,44841,2,448530,120,0.03,430,0.10,-100,-0.02,32430,0.03
304,Entry short,2025-07-03 08:45,Short trade,44853,2,448530,120,0.03,430,0.10,-100,-0.02,32430,0.03
305,Exit short,2025-07-07 05:45,Exit Short,45077,2,450330,-440,-0.10,330,0.07,-440,-0.10,31990,0.03
305,Entry short,2025-07-07 04:30,Short trade,45033,2,450330,-440,-0.10,330,0.07,-440,-0.10,31990,0.03
306,Exit short,2025-07-07 09:15,Close entry(s) order Short trade,45007,2,450340,270,0.06,400,0.09,-90,-0.02,32260,0.03
306,Entry short,2025-07-07 09:00,Short trade,45034,2,450340,270,0.06,400,0.09,-90,-0.02,32260,0.03
307,Exit long,2025-07-11 05:45,Exit Long,44608,2,446530,-450,-0.10,330,0.07,-450,-0.10,31810,0.03
307,Entry long,2025-07-11 04:15,Long trade,44653,2,446530,-450,-0.10,330,0.07,-450,-0.10,31810,0.03
308,Exit long,2025-07-11 09:15,Close entry(s) order Long trade,44629,2,446120,170,0.04,670,0.15,-100,-0.02,31980,0.03
308,Entry long,2025-07-11 07:15,Long trade,44612,2,446120,170,0.04,670,0.15,-100,-0.02,31980,0.03
309,Exit long,2025-07-14 03:45,Exit Long,44435,2,443340,1010,0.23,1010,0.23,-10,0.00,32990,0.03
309,Entry long,2025-07-14 03:30,Long trade,44334,2,443340,1010,0.23,1010,0.23,-10,0.00,32990,0.03
310,Exit long,2025-07-16 04:30,Exit Long,44241,2,441420,990,0.22,990,0.22,-10,0.00,33980,0.03
310,Entry long,2025-07-16 03:15,Long trade,44142,2,441420,990,0.22,990,0.22,-10,0.00,33980,0.03
311,Exit short,2025-07-18 09:15,Close entry(s) order Short trade,44812,2,448070,-50,-0.01,1000,0.22,-130,-0.03,33930,0.03
311,Entry short,2025-07-18 03:15,Short trade,44807,2,448070,-50,-0.01,1000,0.22,-130,-0.03,33930,0.03
312,Exit short,2025-07-21 03:15,Exit Short,44667,2,446250,-420,-0.09,0,0.00,-420,-0.09,33510,0.03
312,Entry short,2025-07-21 03:00,Short trade,44625,2,446250,-420,-0.09,0,0.00,-420,-0.09,33510,0.03
313,Exit short,2025-07-21 09:15,Close entry(s) order Short trade,44608,2,446390,310,0.07,460,0.10,-410,-0.09,33820,0.03
313,Entry short,2025-07-21 03:45,Short trade,44639,2,446390,310,0.07,460,0.10,-410,-0.09,33820,0.03
314,Exit long,2025-07-22 09:15,Close entry(s) order Long trade,44514,2,444690,450,0.10,640,0.14,-150,-0.03,34270,0.03
314,Entry long,2025-07-22 07:15,Long trade,44469,2,444690,450,0.10,640,0.14,-150,-0.03,34270,0.03
315,Exit short,2025-07-23 05:00,Exit Short,44931,2,448870,-440,-0.10,80,0.02,-440,-0.10,33830,0.03
315,Entry short,2025-07-23 04:30,Short trade,44887,2,448870,-440,-0.10,80,0.02,-440,-0.10,33830,0.03
316,Exit short,2025-07-23 09:15,Close entry(s) order Short trade,44941,2,449180,-230,-0.05,360,0.08,-420,-0.09,33600,0.03
316,Entry short,2025-07-23 07:00,Short trade,44918,2,449180,-230,-0.05,360,0.08,-420,-0.09,33600,0.03
317,Exit long,2025-07-28 04:30,Exit Long,45163,2,452070,-440,-0.10,0,0.00,-440,-0.10,33160,0.03
317,Entry long,2025-07-28 04:00,Long trade,45207,2,452070,-440,-0.10,0,0.00,-440,-0.10,33160,0.03
318,Exit long,2025-07-28 09:15,Close entry(s) order Long trade,45074,2,450960,-220,-0.05,350,0.08,-390,-0.09,32940,0.03
318,Entry long,2025-07-28 08:30,Long trade,45096,2,450960,-220,-0.05,350,0.08,-390,-0.09,32940,0.03
319,Exit long,2025-07-30 09:15,Close entry(s) order Long trade,44811,2,448170,-60,-0.01,520,0.12,-370,-0.08,32880,0.03
319,Entry long,2025-07-30 03:30,Long trade,44817,2,448170,-60,-0.01,520,0.12,-370,-0.08,32880,0.03
320,Exit long,2025-07-31 09:15,Close entry(s) order Long trade,44704,2,447170,-130,-0.03,450,0.10,-150,-0.03,32750,0.03
320,Entry long,2025-07-31 07:15,Long trade,44717,2,447170,-130,-0.03,450,0.10,-150,-0.03,32750,0.03
321,Exit long,2025-08-01 04:15,Exit Long,43902,2,439450,-430,-0.10,420,0.10,-430,-0.10,32320,0.03
321,Entry long,2025-08-01 04:15,Long trade,43945,2,439450,-430,-0.10,420,0.10,-430,-0.10,32320,0.03
322,Exit long,2025-08-01 06:30,Exit Long,43837,2,438790,-420,-0.10,610,0.14,-420,-0.10,31900,0.03
322,Entry long,2025-08-01 04:45,Long trade,43879,2,438790,-420,-0.10,610,0.14,-420,-0.10,31900,0.03
323,Exit short,2025-08-04 04:30,Exit Short,43961,2,439160,-450,-0.10,10,0.00,-450,-0.10,31450,0.03
323,Entry short,2025-08-04 04:15,Short trade,43916,2,439160,-450,-0.10,10,0.00,-450,-0.10,31450,0.03
324,Exit short,2025-08-04 07:45,Exit Short,43895,2,439950,1000,0.23,1000,0.23,-200,-0.05,32450,0.03
324,Entry short,2025-08-04 06:00,Short trade,43995,2,439950,1000,0.23,1000,0.23,-200,-0.05,32450,0.03
325,Exit short,2025-08-05 06:30,Exit Short,44286,2,443870,1010,0.23,1010,0.23,-190,-0.04,33460,0.03
325,Entry short,2025-08-05 03:15,Short trade,44387,2,443870,1010,0.23,1010,0.23,-190,-0.04,33460,0.03
326,Exit short,2025-08-06 03:00,Exit Short,44462,2,444180,-440,-0.10,0,0.00,-440,-0.10,33020,0.03
326,Entry short,2025-08-06 03:00,Short trade,44418,2,444180,-440,-0.10,0,0.00,-440,-0.10,33020,0.03
327,Exit short,2025-08-06 05:45,Exit Short,44364,2,444670,1030,0.23,1030,0.23,-130,-0.03,34050,0.03
327,Entry short,2025-08-06 03:30,Short trade,44467,2,444670,1030,0.23,1030,0.23,-130,-0.03,34050,0.03
328,Exit short,2025-08-07 04:15,Exit Short,44468,2,444210,-470,-0.11,120,0.03,-470,-0.11,33580,0.03
328,Entry short,2025-08-07 04:15,Short trade,44421,2,444210,-470,-0.11,120,0.03,-470,-0.11,33580,0.03
329,Exit short,2025-08-07 09:15,Close entry(s) order Short trade,44554,2,445530,-10,0.00,650,0.15,-350,-0.08,33570,0.03
329,Entry short,2025-08-07 07:15,Short trade,44553,2,445530,-10,0.00,650,0.15,-350,-0.08,33570,0.03
330,Exit short,2025-08-08 09:15,Close entry(s) order Short trade,44162,2,442110,490,0.11,900,0.20,-60,-0.01,34060,0.03
330,Entry short,2025-08-08 07:45,Short trade,44211,2,442110,490,0.11,900,0.20,-60,-0.01,34060,0.03
331,Exit short,2025-08-11 03:45,Exit Short,44299,2,443980,990,0.22,990,0.22,-10,0.00,35050,0.04
331,Entry short,2025-08-11 03:00,Short trade,44398,2,443980,990,0.22,990,0.22,-10,0.00,35050,0.04
332,Exit long,2025-08-12 08:30,Exit Long,44185,2,440870,980,0.22,980,0.22,-100,-0.02,36030,0.04
332,Entry long,2025-08-12 08:00,Long trade,44087,2,440870,980,0.22,980,0.22,-100,-0.02,36030,0.04
333,Exit short,2025-08-13 09:15,Close entry(s) order Short trade,44717,2,446840,-330,-0.07,120,0.03,-400,-0.09,35700,0.04
333,Entry short,2025-08-13 07:30,Short trade,44684,2,446840,-330,-0.07,120,0.03,-400,-0.09,35700,0.04
334,Exit short,2025-08-15 08:15,Exit Short,45239,2,453380,990,0.22,990,0.22,-280,-0.06,36690,0.04
334,Entry short,2025-08-15 03:00,Short trade,45338,2,453380,990,0.22,990,0.22,-280,-0.06,36690,0.04
335,Exit long,2025-08-18 03:30,Exit Long,44910,2,449540,-440,-0.10,230,0.05,-440,-0.10,36250,0.04
335,Entry long,2025-08-18 03:00,Long trade,44954,2,449540,-440,-0.10,230,0.05,-440,-0.10,36250,0.04
336,Exit long,2025-08-18 08:45,Exit Long,45042,2,449410,1010,0.22,1010,0.22,-370,-0.08,37260,0.04
336,Entry long,2025-08-18 03:45,Long trade,44941,2,449410,1010,0.22,1010,0.22,-370,-0.08,37260,0.04
337,Exit long,2025-08-21 06:00,Exit Long,44830,2,448750,-450,-0.10,230,0.05,-450,-0.10,36810,0.04
337,Entry long,2025-08-21 05:00,Long trade,44875,2,448750,-450,-0.10,230,0.05,-450,-0.10,36810,0.04
338,Exit long,2025-08-21 08:00,Exit Long,44818,2,448610,-430,-0.10,430,0.10,-430,-0.10,36380,0.04
338,Entry long,2025-08-21 07:00,Long trade,44861,2,448610,-430,-0.10,430,0.10,-430,-0.10,36380,0.04
339,Exit long,2025-08-22 03:45,Exit Long,44915,2,448190,960,0.21,960,0.21,-100,-0.02,37340,0.04
339,Entry long,2025-08-22 03:00,Long trade,44819,2,448190,960,0.21,960,0.21,-100,-0.02,37340,0.04
340,Exit long,2025-08-25 08:00,Exit Long,45580,2,456260,-460,-0.10,130,0.03,-460,-0.10,36880,0.04
340,Entry long,2025-08-25 05:30,Long trade,45626,2,456260,-460,-0.10,130,0.03,-460,-0.10,36880,0.04
341,Exit long,2025-08-26 09:00,Exit Long,45331,2,452300,1010,0.22,1010,0.22,-100,-0.02,37890,0.04
341,Entry long,2025-08-26 03:30,Long trade,45230,2,452300,1010,0.22,1010,0.22,-100,-0.02,37890,0.04
342,Exit short,2025-08-28 08:15,Exit Short,45667,2,457670,1000,0.22,1000,0.22,-340,-0.07,38890,0.04
342,Entry short,2025-08-28 03:15,Short trade,45767,2,457670,1000,0.22,1000,0.22,-340,-0.07,38890,0.04
343,Exit long,2025-08-29 04:45,Exit Long,45541,2,455860,-450,-0.10,70,0.02,-450,-0.10,38440,0.04
