Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
150,Exit long,2025-11-07 06:00,Exit Long,46963,2,470030,-400,-0.09,220,0.05,-400,-0.09,23200,4.22
150,Entry long,2025-11-07 05:15,Long trade,47003,2,470030,-400,-0.09,220,0.05,-400,-0.09,23200,4.22
151,Exit long,2025-11-07 07:15,Exit Long,46929,2,469710,-420,-0.09,0,0.00,-420,-0.09,22780,4.14
151,Entry long,2025-11-07 07:00,Long trade,46971,2,469710,-420,-0.09,0,0.00,-420,-0.09,22780,4.14
152,Exit short,2025-11-10 04:15,Exit Short,47298,2,472570,-410,-0.09,40,0.01,-410,-0.09,22370,4.07
152,Entry short,2025-11-10 04:15,Short trade,47257,2,472570,-410,-0.09,40,0.01,-410,-0.09,22370,4.07
153,Exit short,2025-11-10 09:15,Close entry(s) order Short trade,47249,2,472650,160,0.03,260,0.06,-120,-0.03,22530,4.10
153,Entry short,2025-11-10 07:30,Short trade,47265,2,472650,160,0.03,260,0.06,-120,-0.03,22530,4.10
154,Exit short,2025-11-12 06:00,Exit Short,48131,2,480920,-390,-0.08,260,0.05,-390,-0.08,22140,4.03
154,Entry short,2025-11-12 03:00,Short trade,48092,2,480920,-390,-0.08,260,0.05,-390,-0.08,22140,4.03
155,Exit short,2025-11-17 05:45,Exit Short,47197,2,472880,910,0.19,910,0.19,-260,-0.05,23050,4.19
155,Entry short,2025-11-17 04:15,Short trade,47288,2,472880,910,0.19,910,0.19,-260,-0.05,23050,4.19
156,Exit long,2025-11-17 06:30,Close entry(s) order Long trade,47245,2,471980,470,0.10,590,0.13,-140,-0.03,23520,4.28
156,Entry long,2025-11-17 06:00,Long trade,47198,2,471980,470,0.10,590,0.13,-140,-0.03,23520,4.28
157,Exit long,2025-11-18 07:45,Exit Long,46295,2,463330,-380,-0.08,480,0.10,-380,-0.08,23140,4.21
157,Entry long,2025-11-18 07:15,Long trade,46333,2,463330,-380,-0.08,480,0.10,-380,-0.08,23140,4.21
158,Exit long,2025-11-18 09:00,Exit Long,46281,2,463190,-380,-0.08,250,0.05,-380,-0.08,22760,4.14
158,Entry long,2025-11-18 09:00,Long trade,46319,2,463190,-380,-0.08,250,0.05,-380,-0.08,22760,4.14
159,Exit long,2025-11-21 03:15,Exit Long,45928,2,459700,-420,-0.09,80,0.02,-420,-0.09,22340,4.06
159,Entry long,2025-11-21 03:15,Long trade,45970,2,459700,-420,-0.09,80,0.02,-420,-0.09,22340,4.06
160,Exit long,2025-11-24 04:30,Exit Long,46314,2,462260,880,0.19,880,0.19,-30,-0.01,23220,4.22
160,Entry long,2025-11-24 04:30,Long trade,46226,2,462260,880,0.19,880,0.19,-30,-0.01,23220,4.22
161,Exit short,2025-11-26 07:00,Exit Short,47202,2,472930,910,0.19,910,0.19,-270,-0.06,24130,4.39
161,Entry short,2025-11-26 03:15,Short trade,47293,2,472930,910,0.19,910,0.19,-270,-0.06,24130,4.39
162,Exit short,2025-12-05 08:30,Exit Short,47893,2,479810,880,0.18,880,0.18,-30,-0.01,25010,4.55
