Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
322,Entry long,2025-11-05 11:45,Long trade,6839,2,683900,400,0.06,400,0.06,-125,-0.02,22375,0.02
323,Exit long,2025-11-05 12:15,Exit Long,6846.25,2,684250,375,0.05,375,0.05,-350,-0.05,22750,0.02
323,Entry long,2025-11-05 12:00,Long trade,6842.5,2,684250,375,0.05,375,0.05,-350,-0.05,22750,0.02
324,Exit short,2025-11-06 03:15,Exit Short,6804.75,2,680900,425,0.06,425,0.06,-25,0.00,23175,0.02
324,Entry short,2025-11-06 03:15,Short trade,6809,2,680900,425,0.06,425,0.06,-25,0.00,23175,0.02
325,Exit short,2025-11-06 03:45,Exit Short,6814.5,2,680750,-700,-0.10,350,0.05,-700,-0.10,22475,0.02
325,Entry short,2025-11-06 03:30,Short trade,6807.5,2,680750,-700,-0.10,350,0.05,-700,-0.10,22475,0.02
326,Exit short,2025-11-07 04:45,Exit Short,6748.25,2,675225,400,0.06,400,0.06,-225,-0.03,22875,0.02
326,Entry short,2025-11-07 04:45,Short trade,6752.25,2,675225,400,0.06,400,0.06,-225,-0.03,22875,0.02
327,Exit short,2025-11-07 06:00,Exit Short,6741.25,2,674450,325,0.05,325,0.05,-200,-0.03,23200,0.02
327,Entry short,2025-11-07 05:45,Short trade,6744.5,2,674450,325,0.05,325,0.05,-200,-0.03,23200,0.02
328,Exit short,2025-11-07 11:45,Exit Short,6672,2,667575,375,0.06,375,0.06,-175,-0.03,23575,0.02
328,Entry short,2025-11-07 11:45,Short trade,6675.75,2,667575,375,0.06,375,0.06,-175,-0.03,23575,0.02
329,Exit short,2025-11-07 12:00,Exit Short,6670.5,2,666325,-725,-0.11,0,0.00,-725,-0.11,22850,0.02
329,Entry short,2025-11-07 12:00,Short trade,6663.25,2,666325,-725,-0.11,0,0.00,-725,-0.11,22850,0.02
330,Exit short,2025-11-10 03:45,Exit Short,6811.5,2,680425,-725,-0.11,75,0.01,-725,-0.11,22125,0.02
330,Entry short,2025-11-10 03:30,Short trade,6804.25,2,680425,-725,-0.11,75,0.01,-725,-0.11,22125,0.02
331,Exit short,2025-11-10 11:45,Exit Short,6797,2,680050,350,0.05,350,0.05,0,0.00,22475,0.02
331,Entry short,2025-11-10 11:45,Short trade,6800.5,2,680050,350,0.05,350,0.05,0,0.00,22475,0.02
332,Exit long,2025-11-10 13:00,Exit Long,6841.5,2,683775,375,0.05,375,0.05,-100,-0.01,22850,0.02
332,Entry long,2025-11-10 13:00,Long trade,6837.75,2,683775,375,0.05,375,0.05,-100,-0.01,22850,0.02
333,Exit short,2025-11-11 04:30,Exit Short,6840,2,684350,350,0.05,350,0.05,-375,-0.05,23200,0.02
333,Entry short,2025-11-11 03:45,Short trade,6843.5,2,684350,350,0.05,350,0.05,-375,-0.05,23200,0.02
334,Exit short,2025-11-11 08:15,Exit Short,6837,2,684100,400,0.06,400,0.06,-625,-0.09,23600,0.02
334,Entry short,2025-11-11 04:45,Short trade,6841,2,684100,400,0.06,400,0.06,-625,-0.09,23600,0.02
335,Exit long,2025-11-12 04:30,Exit Long,6900.5,2,689700,350,0.05,350,0.05,-700,-0.10,23950,0.02
335,Entry long,2025-11-12 03:30,Long trade,6897,2,689700,350,0.05,350,0.05,-700,-0.10,23950,0.02
336,Exit short,2025-11-13 04:00,Exit Short,6878,2,688175,375,0.05,375,0.05,-400,-0.06,24325,0.02
336,Entry short,2025-11-13 03:30,Short trade,6881.75,2,688175,375,0.05,375,0.05,-400,-0.06,24325,0.02
337,Exit short,2025-11-13 05:15,Exit Short,6872.75,2,686550,-725,-0.11,100,0.01,-725,-0.11,23600,0.02
337,Entry short,2025-11-13 05:00,Short trade,6865.5,2,686550,-725,-0.11,100,0.01,-725,-0.11,23600,0.02
338,Exit short,2025-11-14 03:30,Exit Short,6733.25,2,673700,375,0.06,375,0.06,-500,-0.07,23975,0.02
338,Entry short,2025-11-14 03:30,Short trade,6737,2,673700,375,0.06,375,0.06,-500,-0.07,23975,0.02
339,Exit short,2025-11-14 06:15,Exit Short,6718.75,2,672250,375,0.06,375,0.06,-150,-0.02,24350,0.02
339,Entry short,2025-11-14 06:15,Short trade,6722.5,2,672250,375,0.06,375,0.06,-150,-0.02,24350,0.02
340,Exit long,2025-11-14 11:45,Exit Long,6770.5,2,677775,-725,-0.11,0,0.00,-725,-0.11,23625,0.02
340,Entry long,2025-11-14 11:45,Long trade,6777.75,2,677775,-725,-0.11,0,0.00,-725,-0.11,23625,0.02
341,Exit long,2025-11-17 03:00,Exit Long,6796.25,2,679225,400,0.06,400,0.06,-200,-0.03,24025,0.02
341,Entry long,2025-11-17 03:00,Long trade,6792.25,2,679225,400,0.06,400,0.06,-200,-0.03,24025,0.02
342,Exit long,2025-11-17 03:30,Exit Long,6798.75,2,679525,350,0.05,350,0.05,-75,-0.01,24375,0.02
342,Entry long,2025-11-17 03:30,Long trade,6795.25,2,679525,350,0.05,350,0.05,-75,-0.01,24375,0.02
343,Exit long,2025-11-18 04:00,Exit Long,6678,2,667425,375,0.06,375,0.06,-475,-0.07,24750,0.02
343,Entry long,2025-11-18 04:00,Long trade,6674.25,2,667425,375,0.06,375,0.06,-475,-0.07,24750,0.02
344,Exit long,2025-11-18 04:30,Exit Long,6677.5,2,667350,400,0.06,400,0.06,0,0.00,25150,0.03
344,Entry long,2025-11-18 04:30,Long trade,6673.5,2,667350,400,0.06,400,0.06,0,0.00,25150,0.03
345,Exit long,2025-11-19 04:00,Exit Long,6638,2,664500,-700,-0.11,100,0.02,-700,-0.11,24450,0.02
345,Entry long,2025-11-19 03:45,Long trade,6645,2,664500,-700,-0.11,100,0.02,-700,-0.11,24450,0.02
346,Exit short,2025-11-19 12:45,Exit Short,6652.5,2,664500,-750,-0.11,0,0.00,-750,-0.11,23700,0.02
346,Entry short,2025-11-19 12:45,Short trade,6645,2,664500,-750,-0.11,0,0.00,-750,-0.11,23700,0.02
347,Exit short,2025-11-20 04:00,Exit Short,6740,2,674350,350,0.05,350,0.05,-225,-0.03,24050,0.02
