Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
137,Entry short,2025-08-05 10:15,Short trade,6349.25,2,634925,800,0.13,800,0.13,-275,-0.04,13000,0.01
138,Exit short,2025-08-07 09:30,Exit Short,6402.25,2,641025,800,0.12,800,0.12,-225,-0.04,13800,0.01
138,Entry short,2025-08-07 09:15,Short trade,6410.25,2,641025,800,0.12,800,0.12,-225,-0.04,13800,0.01
139,Exit short,2025-08-07 10:15,Exit Short,6383,2,639100,800,0.13,800,0.13,-75,-0.01,14600,0.01
139,Entry short,2025-08-07 10:15,Short trade,6391,2,639100,800,0.13,800,0.13,-75,-0.01,14600,0.01
140,Exit short,2025-08-08 09:45,Close entry(s) order Short trade,6388.75,2,637925,-950,-0.15,0,0.00,-1125,-0.18,13650,0.01
140,Entry short,2025-08-08 09:15,Short trade,6379.25,2,637925,-950,-0.15,0,0.00,-1125,-0.18,13650,0.01
141,Exit short,2025-08-11 09:30,Exit Short,6410,2,641800,800,0.12,800,0.12,-125,-0.02,14450,0.01
141,Entry short,2025-08-11 09:15,Short trade,6418,2,641800,800,0.12,800,0.12,-125,-0.02,14450,0.01
142,Exit short,2025-08-11 11:00,Close entry(s) order Short trade,6409.25,2,641400,475,0.07,725,0.11,-200,-0.03,14925,0.01
142,Entry short,2025-08-11 10:30,Short trade,6414,2,641400,475,0.07,725,0.11,-200,-0.03,14925,0.01
143,Exit long,2025-08-12 10:45,Exit Long,6438,2,643025,775,0.12,775,0.12,-350,-0.05,15700,0.02
143,Entry long,2025-08-12 10:15,Long trade,6430.25,2,643025,775,0.12,775,0.12,-350,-0.05,15700,0.02
144,Exit long,2025-08-12 11:00,Exit Long,6447.75,2,643975,800,0.12,800,0.12,-75,-0.01,16500,0.02
144,Entry long,2025-08-12 11:00,Long trade,6439.75,2,643975,800,0.12,800,0.12,-75,-0.01,16500,0.02
145,Exit long,2025-08-14 10:30,Exit Long,6489.75,2,648200,775,0.12,775,0.12,-50,-0.01,17275,0.02
145,Entry long,2025-08-14 10:30,Long trade,6482,2,648200,775,0.12,775,0.12,-50,-0.01,17275,0.02
146,Exit long,2025-08-14 11:15,Exit Long,6476.75,2,648800,-1125,-0.17,725,0.11,-1125,-0.17,16150,0.02
146,Entry long,2025-08-14 10:45,Long trade,6488,2,648800,-1125,-0.17,725,0.11,-1125,-0.17,16150,0.02
147,Exit short,2025-08-15 09:45,Exit Short,6480.5,2,648875,825,0.13,825,0.13,0,0.00,16975,0.02
147,Entry short,2025-08-15 09:45,Short trade,6488.75,2,648875,825,0.13,825,0.13,0,0.00,16975,0.02
148,Exit short,2025-08-15 10:00,Exit Short,6469.25,2,647700,775,0.12,775,0.12,-500,-0.08,17750,0.02
148,Entry short,2025-08-15 10:00,Short trade,6477,2,647700,775,0.12,775,0.12,-500,-0.08,17750,0.02
149,Exit short,2025-08-18 10:15,Exit Short,6474,2,646275,-1125,-0.17,0,0.00,-1125,-0.17,16625,0.02
149,Entry short,2025-08-18 10:00,Short trade,6462.75,2,646275,-1125,-0.17,0,0.00,-1125,-0.17,16625,0.02
150,Exit long,2025-08-19 10:30,Close entry(s) order Long trade,6465.25,2,647250,-725,-0.11,175,0.03,-925,-0.14,15900,0.02
150,Entry long,2025-08-19 10:15,Long trade,6472.5,2,647250,-725,-0.11,175,0.03,-925,-0.14,15900,0.02
151,Exit short,2025-08-21 09:45,Exit Short,6380.5,2,638850,800,0.13,800,0.13,-925,-0.14,16700,0.02
151,Entry short,2025-08-21 09:15,Short trade,6388.5,2,638850,800,0.13,800,0.13,-925,-0.14,16700,0.02
152,Exit short,2025-08-21 10:00,Exit Short,6395.25,2,638375,-1150,-0.18,525,0.08,-1150,-0.18,15550,0.02
152,Entry short,2025-08-21 10:00,Short trade,6383.75,2,638375,-1150,-0.18,525,0.08,-1150,-0.18,15550,0.02
153,Exit long,2025-08-22 10:00,Exit Long,6422.25,2,641425,800,0.12,800,0.12,0,0.00,16350,0.02
153,Entry long,2025-08-22 10:00,Long trade,6414.25,2,641425,800,0.12,800,0.12,0,0.00,16350,0.02
154,Exit long,2025-08-22 10:30,Exit Long,6479.75,2,647200,775,0.12,775,0.12,-25,0.00,17125,0.02
154,Entry long,2025-08-22 10:30,Long trade,6472,2,647200,775,0.12,775,0.12,-25,0.00,17125,0.02
155,Exit long,2025-08-25 12:00,Exit Long,6481.25,2,647300,825,0.13,825,0.13,-625,-0.10,17950,0.02
155,Entry long,2025-08-25 10:00,Long trade,6473,2,647300,825,0.13,825,0.13,-625,-0.10,17950,0.02
156,Exit long,2025-08-25 13:45,Close entry(s) order Long trade,6473.25,2,648000,-675,-0.10,275,0.04,-1025,-0.16,17275,0.02
156,Entry long,2025-08-25 12:15,Long trade,6480,2,648000,-675,-0.10,275,0.04,-1025,-0.16,17275,0.02
157,Exit long,2025-08-26 10:00,Exit Long,6459,2,645075,825,0.13,825,0.13,-625,-0.10,18100,0.02
157,Entry long,2025-08-26 09:30,Long trade,6450.75,2,645075,825,0.13,825,0.13,-625,-0.10,18100,0.02
158,Exit long,2025-08-26 12:15,Close entry(s) order Long trade,6461.25,2,645675,450,0.07,500,0.08,-475,-0.07,18550,0.02
