Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
108,Entry short,2025-08-13 07:30,Short trade,44684,2,446840,-330,-0.07,120,0.03,-400,-0.09,19150,0.02
109,Exit short,2025-08-15 08:15,Exit Short,45239,2,453380,990,0.22,990,0.22,-280,-0.06,20140,0.02
109,Entry short,2025-08-15 03:00,Short trade,45338,2,453380,990,0.22,990,0.22,-280,-0.06,20140,0.02
110,Exit long,2025-08-18 03:30,Exit Long,44910,2,449540,-440,-0.10,230,0.05,-440,-0.10,19700,0.02
110,Entry long,2025-08-18 03:00,Long trade,44954,2,449540,-440,-0.10,230,0.05,-440,-0.10,19700,0.02
111,Exit long,2025-08-18 08:45,Exit Long,45042,2,449410,1010,0.22,1010,0.22,-370,-0.08,20710,0.02
111,Entry long,2025-08-18 03:45,Long trade,44941,2,449410,1010,0.22,1010,0.22,-370,-0.08,20710,0.02
112,Exit long,2025-08-21 06:00,Exit Long,44830,2,448750,-450,-0.10,230,0.05,-450,-0.10,20260,0.02
112,Entry long,2025-08-21 05:00,Long trade,44875,2,448750,-450,-0.10,230,0.05,-450,-0.10,20260,0.02
113,Exit long,2025-08-21 08:00,Exit Long,44818,2,448610,-430,-0.10,430,0.10,-430,-0.10,19830,0.02
113,Entry long,2025-08-21 07:00,Long trade,44861,2,448610,-430,-0.10,430,0.10,-430,-0.10,19830,0.02
114,Exit long,2025-08-22 03:45,Exit Long,44915,2,448190,960,0.21,960,0.21,-100,-0.02,20790,0.02
114,Entry long,2025-08-22 03:00,Long trade,44819,2,448190,960,0.21,960,0.21,-100,-0.02,20790,0.02
115,Exit long,2025-08-25 08:00,Exit Long,45580,2,456260,-460,-0.10,130,0.03,-460,-0.10,20330,0.02
115,Entry long,2025-08-25 05:30,Long trade,45626,2,456260,-460,-0.10,130,0.03,-460,-0.10,20330,0.02
116,Exit long,2025-08-26 09:00,Exit Long,45331,2,452300,1010,0.22,1010,0.22,-100,-0.02,21340,0.02
116,Entry long,2025-08-26 03:30,Long trade,45230,2,452300,1010,0.22,1010,0.22,-100,-0.02,21340,0.02
117,Exit short,2025-08-28 08:15,Exit Short,45667,2,457670,1000,0.22,1000,0.22,-340,-0.07,22340,0.02
117,Entry short,2025-08-28 03:15,Short trade,45767,2,457670,1000,0.22,1000,0.22,-340,-0.07,22340,0.02
118,Exit long,2025-08-29 04:45,Exit Long,45541,2,455860,-450,-0.10,70,0.02,-450,-0.10,21890,0.02
118,Entry long,2025-08-29 04:00,Long trade,45586,2,455860,-450,-0.10,70,0.02,-450,-0.10,21890,0.02
119,Exit long,2025-08-29 09:15,Close entry(s) order Long trade,45613,2,455500,630,0.14,760,0.17,-130,-0.03,22520,0.02
119,Entry long,2025-08-29 05:30,Long trade,45550,2,455500,630,0.14,760,0.17,-130,-0.03,22520,0.02
120,Exit long,2025-09-01 09:15,Close entry(s) order Long trade,45564,2,455500,140,0.03,190,0.04,-150,-0.03,22660,0.02
120,Entry long,2025-09-01 08:45,Long trade,45550,2,455500,140,0.03,190,0.04,-150,-0.03,22660,0.02
121,Exit long,2025-09-02 03:30,Exit Long,45429,2,454700,-410,-0.09,360,0.08,-410,-0.09,22250,0.02
121,Entry long,2025-09-02 03:15,Long trade,45470,2,454700,-410,-0.09,360,0.08,-410,-0.09,22250,0.02
122,Exit long,2025-09-05 08:00,Exit Long,45594,2,456380,-440,-0.10,70,0.02,-440,-0.10,21810,0.02
122,Entry long,2025-09-05 07:45,Long trade,45638,2,456380,-440,-0.10,70,0.02,-440,-0.10,21810,0.02
123,Exit long,2025-09-05 09:15,Close entry(s) order Long trade,45720,2,456580,620,0.14,860,0.19,-150,-0.03,22430,0.02
123,Entry long,2025-09-05 08:45,Long trade,45658,2,456580,620,0.14,860,0.19,-150,-0.03,22430,0.02
124,Exit short,2025-09-08 09:15,Close entry(s) order Short trade,45535,2,455280,-70,-0.02,620,0.14,-290,-0.06,22360,0.02
124,Entry short,2025-09-08 04:00,Short trade,45528,2,455280,-70,-0.02,620,0.14,-290,-0.06,22360,0.02
125,Exit short,2025-09-09 06:30,Exit Short,45559,2,456540,950,0.21,950,0.21,-120,-0.03,23310,0.02
125,Entry short,2025-09-09 03:30,Short trade,45654,2,456540,950,0.21,950,0.21,-120,-0.03,23310,0.02
126,Exit short,2025-09-10 09:15,Close entry(s) order Short trade,45760,2,457700,100,0.02,360,0.08,-50,-0.01,23410,0.02
126,Entry short,2025-09-10 08:45,Short trade,45770,2,457700,100,0.02,360,0.08,-50,-0.01,23410,0.02
127,Exit short,2025-09-11 08:30,Exit Short,45674,2,456270,-470,-0.10,280,0.06,-470,-0.10,22940,0.02
127,Entry short,2025-09-11 06:15,Short trade,45627,2,456270,-470,-0.10,280,0.06,-470,-0.10,22940,0.02
128,Exit short,2025-09-15 04:00,Exit Short,45816,2,459150,990,0.22,990,0.22,-250,-0.05,23930,0.02
128,Entry short,2025-09-15 03:45,Short trade,45915,2,459150,990,0.22,990,0.22,-250,-0.05,23930,0.02
129,Exit short,2025-09-15 06:30,Close entry(s) order Short trade,45928,2,459510,230,0.05,250,0.05,-150,-0.03,24160,0.02
129,Entry short,2025-09-15 05:00,Short trade,45951,2,459510,230,0.05,250,0.05,-150,-0.03,24160,0.02
130,Exit short,2025-09-17 09:15,Close entry(s) order Short trade,46175,2,461800,50,0.01,170,0.04,-150,-0.03,24210,0.02
130,Entry short,2025-09-17 08:45,Short trade,46180,2,461800,50,0.01,170,0.04,-150,-0.03,24210,0.02
131,Exit short,2025-09-18 08:15,Exit Short,46581,2,466770,960,0.21,960,0.21,-250,-0.05,25170,0.03
131,Entry short,2025-09-18 06:30,Short trade,46677,2,466770,960,0.21,960,0.21,-250,-0.05,25170,0.03
132,Exit long,2025-09-22 03:15,Exit Long,46476,2,465180,-420,-0.09,10,0.00,-420,-0.09,24750,0.02
132,Entry long,2025-09-22 03:15,Long trade,46518,2,465180,-420,-0.09,10,0.00,-420,-0.09,24750,0.02
133,Exit long,2025-09-22 08:30,Close entry(s) order Long trade,46469,2,465080,-390,-0.08,450,0.10,-420,-0.09,24360,0.02
133,Entry long,2025-09-22 04:00,Long trade,46508,2,465080,-390,-0.08,450,0.10,-420,-0.09,24360,0.02
134,Exit short,2025-09-24 09:15,Close entry(s) order Short trade,46675,2,467010,260,0.06,260,0.06,-210,-0.04,24620,0.02
134,Entry short,2025-09-24 08:30,Short trade,46701,2,467010,260,0.06,260,0.06,-210,-0.04,24620,0.02
135,Exit long,2025-09-25 07:00,Exit Long,46401,2,464440,-430,-0.09,490,0.11,-430,-0.09,24190,0.02
135,Entry long,2025-09-25 03:30,Long trade,46444,2,464440,-430,-0.09,490,0.11,-430,-0.09,24190,0.02
136,Exit long,2025-09-25 08:30,Exit Long,46343,2,463880,-450,-0.10,280,0.06,-450,-0.10,23740,0.02
136,Entry long,2025-09-25 08:15,Long trade,46388,2,463880,-450,-0.10,280,0.06,-450,-0.10,23740,0.02
137,Exit short,2025-09-29 05:15,Exit Short,46748,2,467060,-420,-0.09,190,0.04,-420,-0.09,23320,0.02
